id,store_name,address,hotline,hours,utilities,picture_url,detail_url,tinh_thanh
1241,Highlands Coffee Nguyen Tri Phuong Di An HCM,"501A Nguyễn Tri Phương, Phường Dĩ An, TP.HCM",0274 7300 998,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1241/x.html,Hồ Chí Minh
1242,Highlands Coffee Quang Yen Post Office QN,"01 Đường Trần Khánh Dư, Thị xã Quảng Yên, Quảng Ninh",0203 7301868,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1242/x.html,Quảng Ninh
1243,Highlands Coffee R3 Royal City HN,"Tòa R3 Royal City, số 72 Nguyễn Trãi - quận Thanh Xuân - Hà Nội",024 56780318,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1243/x.html,Hà Nội
1244,Highlands Coffee Rose Town Ngoc Hoi HN,"Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, TP. Hà Nội, Việt Nam",024 56780320,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1244/x.html,Hà Nội
1245,Highlands Coffee Mong Cai Post Office QN,Số 01 Hùng Vương – phường Trần Phú – thành phố Móng Cái – tỉnh Quảng Ninh,020 3730 0161,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1245/x.html,Quảng Ninh
1246,Highlands Coffee Muong Thanh Vinh,"1 Phan Bội Châu, Phường Quán Bàu, Tp. Vinh, Tỉnh Nghệ An",0229 7300132,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1246/x.html,Nghệ An
1247,Highlands Coffee Trang An Ninh Binh,"Khu Du Lịch Sinh Thái Tràng An, Xã Ninh Xuân, Huyện Hoa Lư, Ninh Bình",024 5678 3406,7:00 – 17:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1247/x.html,Ninh Bình
1248,Highlands Coffee Viglacera Tower HN,"Tòa nhà Viglacera Tower, Số 1 Đại lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",024 5678 3406,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1248/x.html,Hà Nội
1249,Highlands Coffee IDMC My Dinh Building,"18 Tôn Thất Thuyết, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",024 5678 2668,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1249/x.html,Hà Nội
1250,Highlands Coffee 18E Phan Van Tri Go Vap,"18E Phan Văn Trị, Phường Gò Vấp, TP. HCM",0287 300 0197,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1250/x.html,Hồ Chí Minh
1251,Highlands Coffee VTI LIC Nguyen Co Thach,"8-10 Nguyễn Cơ Thạch, Phường An Khánh, TP.HCM",0287 3050 569,7:00 – 19:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1251/x.html,Hồ Chí Minh
1252,Highlands Coffee 434 Tran Khat Chan HN,"số 434 Trần Khát Chân, Phường Hai Bà Trưng, Hà Nội",024 56780322,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1252/x.html,Hà Nội
1254,Highlands Coffee Tam Coc Ninh Binh,"Làng nghề thủ công truyền thống, Bến xe Đồng Gừng, Khu du lịch Tam Cốc, Bắc Sơn, Tam Điệp, Ninh Bình",0229 7300113,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1254/x.html,Ninh Bình
1255,Highlands Coffee ThaiGrand Da Nang,"L1-01 L1-02, Tầng 1,Thửa đất 82, Tờ BĐ 7, KDC, KS, CH và TMDV, Đường 2 Tháng 9, P. Hòa Cường, TP. Đà Nẵng",0236 7300 697,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1255/x.html,Đà Nẵng
1253,Highlands Coffee Techcombank D&#039;capitale HN,"119 Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội",,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1253/x.html,Hà Nội
1256,Highlands Coffee 827 Au Co Tan Phu,"827 Âu Cơ, Phường Phú Thọ Hòa, TP.HCM",0287 3040 113,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1256/x.html,Phú Thọ
1257,Highlands Coffee Bitexco D1,"4F-03 Tầng 4, Tháp Tài Chính Bitexco, 45 Ngô Đức Kế, Phường Sài Gòn, TP.HCM",0287 3053 248,9:30 – 21:30 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1257/x.html,Hồ Chí Minh
1259,Highlands Coffee KCN VSIP 2,"KCN Việt Sing 2, TMDV Sun Casa, Đường Dân Chủ, Phường Vĩnh Tân, TP.HCM",0274 7300 966,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1259/x.html,Hồ Chí Minh
1260,26 Lieu Binh Huong Cu Chi,"26 Liêu Bình Hương, Ấp Tân Tiến, Xã Củ Chi , TP.HCM",0287 3053 230,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1260/x.html,Hồ Chí Minh
1258,Highlands Coffee 72 Le Thuc Hoach Tan Phu,"72 Lê Thúc Hoạch, Phường Phú Thọ Hòa, TP.HCM",0287 3040 114,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1258/x.html,Phú Thọ
1262,Highlands Coffee Nguyen Hue Phu Yen,"274 Nguyễn Huệ, Phường 7, Tuy Hòa, Phú Yên",0262 730 3929,6:30 – 22:30 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1262/x.html,Phú Yên
1261,Highlands Coffee 24 Bach Dang Da Nang,"24 Bạch Đằng, Hải Châu, Đà Nẵng",0236 7300 675,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1261/x.html,Đà Nẵng
1263,Highlands Coffee Nguyen Thi Tu Binh Tan,"229 Nguyễn Thị Tú, Phường Bình Tân, TP.HCM",(0287) 3002 248,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1263/x.html,Hồ Chí Minh
1264,Highlands Coffee Duong 35-CL Cat Lai D2,"124- 126 Đường 35-CL, Phường Cát Lái, TP.HCM",(0287) 3002 575,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1264/x.html,Hồ Chí Minh
1265,Highlands Coffee Cam Ranh Airport 4 - Domestic,"Nguyễn Tất Thành, Cam Nghĩa, Cam Ranh, Khánh Hòa",0258 730 0395,8:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1265/x.html,Khánh Hòa
1267,Highlands Coffee Phenikaa Hospital HN,"Bệnh viện Đại học Phenikaa, 99 Kiều Mai, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1267/x.html,Hà Nội
1266,Highlands Coffee KCN Song May Trang Bom DN,"KCN Sông Mây, Đường 767 Thôn Tây Lạc, Ấp An Chu, Xã Bình Minh, Tỉnh Đồng Nai",0251 7300876,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1266/x.html,Đồng Nai
1268,Highlands COffee Richmond City Binh Thanh,"207 Nguyễn Xí, Phường Bình Thạnh, TP.HCM",(0287) 300 4272,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1268/x.html,Hồ Chí Minh
1270,Highlands Coffee Privia Khang Dien Binh Tan,"TMDV - 07 Privia Khang Điền, 321 An Dương Vương, Phường An Lạc, TP.HCM",(0287) 300 4090,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1270/x.html,Hồ Chí Minh
1269,Highlands Coffee 540 Cong Hoa Tan Binh,"540 Cộng Hòa, Phường Tân Bình, TP.HCM",(0287) 300 2507,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1269/x.html,Hồ Chí Minh
1271,Highlands Coffee 77 Ly Thuong Kiet QT,"77 Lý Thường Kiệt, Phường Đồng Hới (Quảng Bình cũ), Tỉnh Quảng Trị, Việt Nam",0233 7300136,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1271/x.html,Quảng Bình
1272,Highlands Coffee Hinode Royal Park HN,"Km14-Km16 Quốc lộ 32, xã Kim Chung – Di Trạch, Hoài Đức, Hà Nội",024 56782751,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1272/x.html,Hà Nội
1273,Highlands Coffee Metro Cat Linh Gate A HN,"192 Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",024 56782750,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1273/x.html,Hà Nội
1276,Highlands Coffee Metro Van Quan HN,"108 Trần Phú, Phường Hà Đông, Hà Nội",024 56782754,7:00 – 21:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1276/x.html,Quảng Trị
1275,Highlands Coffee Metro Lang HN,"Đối diện 234 Đường Láng, Phường Đống Đa, Hà Nội",024 56782753,7:00 – 21:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1275/x.html,Hà Nội
1274,Highlands Coffee Metro Cat Linh Gate B HN,"192 Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",024 56782752,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1274/x.html,Hà Nội
1278,Highlands Coffee Gia Sang Market Thai Nguyen,"Gia Sàng Market, đường Cách Mạng tháng 8, Phường Gia Sàng tỉnh Thái Nguyên",,,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1278/x.html,Thái Nguyên
1277,Highlands Coffee Metro Yen Nghia HN,"Bến xe Yên Nghĩa, QL6, Phường Yên Nghĩa, Hà Nội",024 56782755,7:00 – 21:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1277/x.html,Hà Nội
1280,Highlands Coffee 436 Nguyen Tat Thanh Viet Tri,"436 Nguyễn Tất Thành, Phường Tân Dân, Thành phố Việt Trì, Phú Thọ",0210 7300 138,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1280/x.html,Phú Thọ
1279,Highlands Coffee 28 Thanh Nien HN,"Số 28 đường Thanh Niên, Phường Tây Hồ, Hà Nội",02456782756,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1279/x.html,Hà Nội
1283,Highlands Coffee Botanica 2 Tan Binh,"108-112B-114 Hồng Hà, Phường Tân Sơn Hòa, TP.HCM",(0287) 123 9108,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1283/x.html,Hồ Chí Minh
1281,Highlands Coffee BV DH Y Duoc TPHCM - GF,"Tầng Trệt - BV ĐH Y Dược, 215 Hồng Bàng, Phường Chợ Lớn, TP.HCM",,6:00 – 15:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1281/x.html,Hồ Chí Minh
1282,Highlands Coffee BV DH Y Duoc TPHCM - 3F,"Tầng 3 - BV ĐH Y Dược, 215 Hồng Bàng, Phường Chợ Lớn, TP.HCM",(0287) 301 6962,6:00 – 17:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1282/x.html,Hồ Chí Minh
1284,Highlands Coffee West Gate Binh Chanh,"Tháp C2 - Khối C, Chung Cư West Gate, 98 Tân Túc, Xã Tân Nhựt, TP.HCM",(0287) 301 6976,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1284/x.html,Hồ Chí Minh
1286,Highlands Coffee KCN My Phuoc 2 Ben Cat,"61 Đường XC2, Tổ 10, KP An Phước, Phường Bến Cát, TP.HCM",(0274) 730 1655,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1286/x.html,Hồ Chí Minh
1285,Highlands Coffee 686 Truong Chinh Tan Binh,"686 Trường Chinh, Phường Tân Sơn, TP.HCM",(0287) 300 4084,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1285/x.html,Hồ Chí Minh
1287,Highlands Coffee 830 Truong Sa D3,"830 Trường Sa, Phường Nhiêu Lộc, TP.HCM",(0287) 301 6776,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1287/x.html,Hồ Chí Minh
1288,Highlands Coffee 26 Dong Khoi D1,"26 Đồng Khởi, Phường Sài Gòn, TP.HCM",(0287) 301 6778,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1288/x.html,Hồ Chí Minh
1290,Highlands Coffee KCN Bau Bang Dinh Duong,"Đường NC-D13-5A, KCN Bàu Bàng, Xã Trừ Văn Thố, TP.HCM",(0274) 730 1511,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1290/x.html,Hồ Chí Minh
1289,Highlands Coffee Ha Huy Giap D12,"158 Hà Huy Giáp, Phường An Phú Đông, TP.HCM",(0287) 301 6383,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1289/x.html,Hồ Chí Minh
1292,Highlands Coffee D23 Cong Hoa Tan Binh,"D23 Cộng Hòa, Phường Tân Bình, TP.HCM",(0287) 301 6977,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1292/x.html,Hồ Chí Minh
1293,Highlands Coffee Lucky Palace D6,"Shophouse 16-17 Lucky Palace, 50 Phan Van Khoe, Phuong Binh Tay, TP.HCM",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1293/x.html,Hồ Chí Minh
1294,Highlands Coffee TSN T3 Airport - Arrival,"Tan Son Nhat T3 Airport, duong Truong Son, phuong Tan Son Hoa, TP.HCM",0287 300 5324,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1294/x.html,Hồ Chí Minh
1295,Highlands Coffee TSN T3 Airport - Departure,"Tan Son Nhat T3 Airport, duong Truong Son, phuong Tan Son Hoa, TP.HCM",0287 300 5323,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1295/x.html,Hồ Chí Minh
1291,Highlands Coffee Hung Vuong Plaza D5,"126 Hồng Bàng, Phường Chợ Lớn, TP.HCM",(0287) 301 6978,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1291/x.html,Hồ Chí Minh
1297,Highlands Coffee Sarimi Sala Thu Duc,"74 Nguyen Co Thach, Phuong An Khanh, TP.HCM",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1297/x.html,Hồ Chí Minh
1298,Highlands Coffee Victory Hotel D3,"14 Vo Van Tan, Phuong Xuan Hoa, TP.HCM",02873005295,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1298/x.html,Hồ Chí Minh
1296,Highlands Coffee Phu Thuan Post Office D7,"1441 Huỳnh Tấn Phát, Phường Phú Thuận, TP.HCM",(0287) 301 7009,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1296/x.html,Hồ Chí Minh
1300,Highlands Coffee KCN Thuan Dao Long An,"61 Nguyễn Trung Trực, Ấp Bến Lức 8, Xã Bến Lức, Tỉnh Tây Ninh",0276 730 0313,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1300/x.html,Tây Ninh
1299,Highlands Coffee K Home Binh Duong,"Shophouse  T2-03,04 Du An K -Homes, Phuong Phu Loi, TP.HCM",,7:00 – 23:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1299/x.html,Hồ Chí Minh
1302,Highlands Coffee Gold Coast Nha Trang,"1 Trần Hưng Đạo, Nha Trang, Khánh Hòa",0258 7300 335,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1302/x.html,Khánh Hòa
1301,Highlands Coffee 654 Hai Ba Trung Hoi An,"654 Hai Bà Trưng, Phường Hội An, TP. Đà Nẵng",0236 730 0595,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1301/x.html,Hà Nội
1303,Highlands Coffee Le Duan Buon Ma Thuot,"30 Lê Duẩn, Buôn Ma Thuột, Đắk Lắk",0262 730 1090,7:00 – 22:00 * 7 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1303/x.html,Đắk Lắk
1305,Highlands Coffee Le Trung Nghia Tan Binh,"77 Lê Trung Nghĩa, Phường Bảy Hiền, TP.HCM",,6:00 – 18:00 * 6 ngày/ tuần,,https://www.highlandscoffee.com.vn/vnt_upload/dealer/02_2018/thumbs/2000_crop_Highlands-Coffee-anh1.jpg,https://www.highlandscoffee.com.vn/vn/he-thong-cua-hang/1305/x.html,Hồ Chí Minh
